Date,Open,High,Low,Close,Adj Close,Volume
2008-05-16,14.481470108032227,14.562416076660156,14.404009819030762,14.447596549987793,14.431174278259277,171604815.0
2008-05-19,14.409738540649414,14.667023658752441,14.28445816040039,14.384084701538086,14.367734909057617,225020282.0
2008-05-20,14.312105178833008,14.507621765136719,14.269265174865723,14.41098403930664,14.394603729248047,133040807.0
2008-05-21,14.408991813659668,14.480972290039062,13.646100997924805,13.698405265808105,13.68283462524414,259693761.0
2008-05-22,13.747221946716309,13.803510665893555,13.455814361572266,13.685203552246094,13.669648170471191,203813089.0
2008-05-23,13.62293815612793,13.7733736038208,13.395042419433594,13.564656257629395,13.549238204956055,177924414.0
2008-05-27,13.573124885559082,14.01247787475586,13.545477867126465,13.970135688781738,13.954256057739258,155199554.0
2008-05-28,14.145479202270508,14.233898162841797,13.975117683410645,14.15295124053955,14.136863708496094,162623276.0
2008-05-29,14.316089630126953,14.592304229736328,14.276488304138184,14.520572662353516,14.504067420959473,194526410.0
2008-05-30,,,,,,
2008-06-02,14.508119583129883,14.542739868164062,14.228418350219727,14.321319580078125,14.305041313171387,147518872.0
2008-06-03,14.35867977142334,14.458307266235352,13.96291446685791,14.129538536071777,14.11347770690918,172857493.0
2008-06-04,14.080472946166992,14.396039962768555,14.06104564666748,14.252079963684082,14.235879898071289,135032244.0
2008-06-05,14.373126029968262,14.646102905273438,14.351456642150879,14.602765083312988,14.586166381835938,157255230.0
2008-06-06,14.439626693725586,14.463786125183105,14.12206745147705,14.12206745147705,14.1060152053833,190089843.0
2008-06-09,14.148468017578125,14.196786880493164,13.584083557128906,13.894668579101562,13.878874778747559,212324874.0
2008-06-10,13.687694549560547,13.918331146240234,13.618454933166504,13.802515029907227,13.786826133728027,146844353.0
2008-06-11,13.854071617126465,13.881468772888184,13.560670852661133,13.5791015625,13.563666343688965,153087667.0
2008-06-12,13.667770385742188,13.897907257080078,13.62094497680664,13.77212905883789,13.756474494934082,220487355.0
2008-06-13,13.984830856323242,14.338754653930664,13.981095314025879,14.234395980834961,14.218215942382812,248303226.0
2008-06-16,14.109614372253418,14.423437118530273,14.109614372253418,14.266775131225586,14.250558853149414,142243171.0
2008-06-17,14.354944229125977,14.397784233093262,14.156437873840332,14.183337211608887,14.167215347290039,139035192.0
2008-06-18,14.060049057006836,14.171630859375,13.926798820495605,14.006998062133789,13.991076469421387,135754943.0
2008-06-19,13.831905364990234,14.041868209838867,13.718828201293945,13.952701568603516,13.93684196472168,228176066.0
2008-06-20,13.872502326965332,13.872502326965332,13.561917304992676,13.609737396240234,13.594267845153809,240221045.0
2008-06-23,13.583086967468262,13.77711009979248,13.499898910522461,13.579351425170898,13.563916206359863,145981130.0
2008-06-24,13.577608108520508,13.728293418884277,13.327545166015625,13.50687313079834,13.491519927978516,187604562.0
2008-06-25,13.573373794555664,13.892926216125488,13.540994644165039,13.72356128692627,13.707962036132812,165506041.0
2008-06-26,13.551705360412598,13.57237720489502,13.157183647155762,13.171131134033203,13.156160354614258,227228528.0
2008-06-27,13.142738342285156,13.200521469116211,12.82916259765625,13.152450561523438,13.137500762939453,218716743.0
2008-06-30,13.262041091918945,13.399773597717285,13.027668952941895,13.11135482788086,13.096451759338379,151176531.0
2008-07-01,12.940994262695312,13.367894172668457,12.876734733581543,13.318329811096191,13.303191184997559,199139637.0
2008-07-02,13.362663269042969,13.459052085876465,13.102389335632324,13.126797676086426,13.111876487731934,169553154.0
2008-07-03,13.22243881225586,13.430410385131836,13.13825511932373,13.374868392944336,13.359665870666504,96379907.0
2008-07-07,13.50687313079834,13.673747062683105,13.339998245239258,13.54697322845459,13.531575202941895,170845981.0
2008-07-08,13.598777770996094,13.827919960021973,13.44958782196045,13.811481475830078,13.795782089233398,198035514.0
2008-07-09,13.717582702636719,13.840124130249023,13.467768669128418,13.488192558288574,13.472861289978027,166782808.0
2008-07-10,13.574121475219727,13.686201095581055,13.218454360961914,13.463784217834473,13.448480606079102,173917451.0
2008-07-11,13.362414360046387,13.4371337890625,12.937257766723633,13.295166015625,13.280054092407227,200002860.0
2008-07-14,13.424680709838867,13.451082229614258,12.838129997253418,12.991804122924805,12.977036476135254,177655409.0
2008-07-15,12.85880184173584,13.13825511932373,12.480718612670898,12.854069709777832,12.839459419250488,243750224.0
2008-07-16,12.803010940551758,13.362414360046387,12.717331886291504,13.339998245239258,13.324834823608398,190398997.0
2008-07-17,13.304133415222168,13.376112937927246,13.0635347366333,13.286199569702148,13.271098136901855,352813493.0
2008-07-18,12.412225723266602,12.427916526794434,11.910107612609863,11.988065719604492,11.97443962097168,453389067.0
2008-07-21,11.977107048034668,12.05705738067627,11.599023818969727,11.67623519897461,11.662962913513184,236944811.0
2008-07-22,11.624428749084473,11.961416244506836,11.596532821655273,11.883209228515625,11.869702339172363,188363396.0
2008-07-23,11.995288848876953,12.384329795837402,11.907865524291992,12.18482780456543,12.170977592468262,196497772.0
2008-07-24,,,,,,
2008-07-25,12.116832733154297,12.28221321105957,11.992548942565918,12.253570556640625,12.239642143249512,127817302.0
2008-07-28,12.25631046295166,12.25631046295166,11.833893775939941,11.883458137512207,11.869950294494629,126873778.0
2008-07-29,11.937753677368164,12.136011123657227,11.905376434326172,12.032649040222168,12.018972396850586,112532223.0
2008-07-30,12.09217643737793,12.105127334594727,11.77610969543457,12.02243709564209,12.008771896362305,140151360.0
2008-07-31,11.819697380065918,11.97735595703125,11.741988182067871,11.799522399902344,11.786109924316406,115033564.0
2008-08-01,11.768637657165527,11.786321640014648,11.519323348999023,11.65282154083252,11.639575958251953,120766974.0
2008-08-04,11.659297943115234,11.781091690063477,11.504379272460938,11.531776428222656,11.518669128417969,99852875.0
2008-08-05,11.646098136901855,11.957181930541992,11.614714622497559,11.95145320892334,11.937868118286133,143917423.0
2008-08-06,11.914590835571289,12.198527336120605,11.768637657165527,12.113097190856934,12.099328994750977,135538133.0
2008-08-07,12.00500202178955,12.054816246032715,11.865774154663086,11.933271408081055,11.919707298278809,111367875.0
2008-08-08,11.958925247192383,12.347469329833984,11.847841262817383,12.3290376663208,12.315023422241211,150132633.0
2008-08-11,12.265774726867676,12.674492835998535,12.248588562011719,12.4742431640625,12.460063934326172,170207597.0
2008-08-12,12.503134727478027,12.605999946594238,12.403509140014648,12.518327713012695,12.504098892211914,110641162.0
2008-08-13,12.493172645568848,12.54149055480957,12.30089282989502,12.454069137573242,12.439912796020508,145563571.0
2008-08-14,12.396037101745605,12.642861366271973,12.360918045043945,12.590059280395508,12.575748443603516,117181585.0
2008-08-15,12.627419471740723,12.718827247619629,12.59030818939209,12.706124305725098,12.691681861877441,142359606.0
2008-08-18,12.698403358459473,12.702387809753418,12.341490745544434,12.410981178283691,12.39687442779541,133855851.0
2008-08-19,12.214964866638184,12.410482406616211,12.120320320129395,12.21670913696289,12.2028226852417,122316761.0
2008-08-20,12.32181453704834,12.370881080627441,12.01919937133789,12.07972240447998,12.065991401672363,159881036.0
2008-08-21,12.027915954589844,12.201765060424805,11.937006950378418,12.117829322814941,12.104055404663086,141090868.0
2008-08-22,12.241615295410156,12.325799942016602,12.191304206848145,12.218950271606445,12.205061912536621,92232419.0
2008-08-25,12.107369422912598,12.378602027893066,11.992548942565918,12.030158042907715,12.016484260559082,80874004.0
2008-08-26,12.041365623474121,12.041365623474121,11.720816612243652,11.809734344482422,11.796310424804688,132823998.0
2008-08-27,11.799023628234863,11.826421737670898,11.577604293823242,11.670755386352539,11.657489776611328,176141757.0
2008-08-28,11.768139839172363,11.866769790649414,11.71434211730957,11.800270080566406,11.786857604980469,121642242.0
2008-08-29,11.699895858764648,11.731278419494629,11.51508903503418,11.5389986038208,11.525882720947266,154504960.0
2008-09-02,11.874740600585938,12.009486198425293,11.492424011230469,11.58781623840332,11.574645042419434,245376296.0
2008-09-03,11.674490928649902,11.812972068786621,11.446595191955566,11.566893577575684,11.553746223449707,173230887.0
2008-09-04,11.457056045532227,11.53775405883789,11.193045616149902,11.214465141296387,11.2017183303833,194666935.0
2008-09-05,11.095661163330078,11.26926040649414,10.960915565490723,11.064777374267578,11.052200317382812,182051827.0
2008-09-08,11.25830078125,11.281214714050293,10.399768829345703,10.459545135498047,10.447656631469727,362068052.0
2008-09-09,10.53974437713623,10.769135475158691,10.336256980895996,10.427414894104004,10.415562629699707,290267933.0
2008-09-10,10.572122573852539,10.572372436523438,10.203754425048828,10.315336227416992,10.303610801696777,250005583.0
2008-09-11,10.17062759399414,10.836631774902344,10.121562004089355,10.80325698852539,10.790977478027344,259826256.0
2008-09-12,10.715086936950684,11.0084867477417,10.68494987487793,10.900642395019531,10.888252258300781,242023777.0
2008-09-15,10.560417175292969,11.007988929748535,10.553194046020508,10.80599594116211,10.793713569641113,263680649.0
2008-09-16,10.609233856201172,11.190056800842285,10.597528457641602,11.031900405883789,11.019360542297363,280676114.0
2008-09-17,,,,,,
2008-09-18,10.526543617248535,10.93850040435791,10.224177360534668,10.936009407043457,10.923579216003418,344863807.0
2008-09-19,11.481963157653809,11.508612632751465,11.040616989135742,11.186819076538086,11.174103736877441,401740198.0
2008-09-22,11.310853958129883,11.310853958129883,10.68494987487793,10.713343620300293,10.701166152954102,176952786.0
2008-09-23,10.790802955627441,10.978599548339844,10.603256225585938,10.691675186157227,10.679522514343262,208948265.0
2008-09-24,10.718324661254883,11.083456039428711,10.712596893310547,10.837129592895508,10.824810981750488,170316002.0
2008-09-25,10.930031776428223,11.207989692687988,10.85879898071289,10.94896125793457,10.936515808105469,201564693.0
2008-09-26,10.660043716430664,10.888188362121582,10.486444473266602,10.735759735107422,10.723556518554688,212493504.0
2008-09-29,10.448586463928223,10.548213005065918,9.482208251953125,9.489431381225586,9.478645324707031,432129680.0
2008-09-30,9.862532615661621,10.587315559387207,9.771373748779297,9.975608825683594,9.964269638061523,123914728.0
2008-10-01,10.24036693572998,10.38557243347168,10.039868354797363,10.254563331604004,10.242907524108887,250326782.0
2008-10-02,10.206494331359863,10.211226463317871,9.613965034484863,9.725794792175293,9.714739799499512,240293315.0
2008-10-03,9.896655082702637,10.273990631103516,9.540987968444824,9.636630058288574,9.625676155090332,320914374.0
2008-10-06,9.314586639404297,9.364648818969727,8.89565658569336,9.24559497833252,9.235085487365723,450506303.0
2008-10-07,9.298397064208984,9.339492797851562,8.602007865905762,8.617947578430176,8.60815143585205,443833384.0
2008-10-08,8.223177909851074,8.941235542297363,8.122305870056152,8.421184539794922,8.411612510681152,474829130.0
2008-10-09,8.58083724975586,8.681709289550781,8.011719703674316,8.193787574768066,8.184473991394043,324210683.0
2008-10-10,7.799765110015869,8.515332221984863,7.728531837463379,8.26900577545166,8.25960636138916,425500926.0
2008-10-13,8.86153507232666,9.513092994689941,8.611472129821777,9.48992919921875,9.479142189025879,357555200.0
2008-10-14,9.801511764526367,9.825671195983887,8.891672134399414,9.033888816833496,9.02362060546875,312559174.0
2008-10-15,8.833141326904297,8.941485404968262,8.439118385314941,8.447586059570312,8.437984466552734,269863738.0
2008-10-16,8.287935256958008,8.879219055175781,7.707111835479736,8.792543411254883,8.782548904418945,652022815.0
2008-10-17,9.43862247467041,9.613965034484863,9.0548095703125,9.27872085571289,9.268174171447754,572104380.0
2008-10-20,9.458297729492188,9.488932609558105,8.95617961883545,9.447587966918945,9.436849594116211,271148536.0
2008-10-21,9.274985313415527,9.558671951293945,9.016204833984375,9.03488540649414,9.024616241455078,232146894.0
2008-10-22,8.891423225402832,9.20773696899414,8.567885398864746,8.858546257019043,8.848477363586426,263383540.0
2008-10-23,8.808235168457031,8.91657829284668,8.418196678161621,8.77510929107666,8.765134811401367,260127380.0
2008-10-24,8.131272315979004,8.72903060913086,8.088184356689453,8.45057487487793,8.440969467163086,295463334.0
2008-10-27,8.338993072509766,8.54297924041748,8.109602928161621,8.206489562988281,8.197161674499512,248957670.0
2008-10-28,8.444598197937012,9.198272705078125,8.182082176208496,9.184325218200684,9.173885345458984,325431241.0
2008-10-29,9.110601425170898,9.240365028381348,8.77635383605957,8.91657829284668,8.90644359588623,391726805.0
2008-10-30,9.177102088928223,9.265271186828613,8.925793647766113,8.958670616149902,8.948487281799316,320753774.0
2008-10-31,8.870750427246094,9.264274597167969,8.823677062988281,8.950451850891113,8.940278053283691,298044974.0
2008-11-03,8.906118392944336,9.040863037109375,8.503874778747559,8.629902839660645,8.62009334564209,239072757.0
2008-11-04,8.803004264831543,9.274237632751465,8.605244636535645,9.139244079589844,9.12885570526123,295097969.0
2008-11-05,9.019941329956055,9.187562942504883,8.500886917114258,8.524049758911133,8.514360427856445,278901487.0
2008-11-06,8.467512130737305,8.578346252441406,8.11483383178711,8.249579429626465,8.240202903747559,344277618.0
2008-11-07,8.296900749206543,8.496902465820312,8.102877616882324,8.247586250305176,8.238211631774902,187953866.0
2008-11-10,,,,,,
2008-11-11,7.688432216644287,7.877971172332764,7.484944820404053,7.757422924041748,7.748605251312256,407385278.0
2008-11-12,7.523052215576172,7.783076763153076,7.167136192321777,7.247832775115967,7.239594459533691,403550960.0
2008-11-13,7.2670111656188965,7.795780181884766,6.973859786987305,7.772864818572998,7.764029502868652,531372276.0
2008-11-14,7.5529398918151855,8.094409942626953,7.535754203796387,7.721558094024658,7.7127814292907715,382110897.0
2008-11-17,7.546712875366211,7.725045204162598,7.420935153961182,7.474981784820557,7.466485500335693,302883041.0
2008-11-18,7.511096954345703,7.564895153045654,7.107110977172852,7.407733917236328,7.399313926696777,335095329.0
2008-11-19,7.357173919677734,7.476725101470947,6.938492774963379,6.9783430099487305,6.9704108238220215,314558640.0
2008-11-20,6.846587181091309,7.047085762023926,6.451817035675049,6.464767932891846,6.4574198722839355,392642224.0
2008-11-21,6.538242816925049,6.709103107452393,6.159412860870361,6.536251068115234,6.5288214683532715,411315956.0
2008-11-24,6.706363201141357,6.72354793548584,6.202003002166748,6.411965847015381,6.404677391052246,403695499.0
2008-11-25,6.6919169425964355,7.139739036560059,6.65804386138916,7.024919033050537,7.016933917999268,432462924.0
2008-11-26,6.980834007263184,7.358917236328125,6.879214763641357,7.27498197555542,7.266712665557861,255217044.0
2008-11-28,7.237372875213623,7.383574962615967,7.180087089538574,7.296649932861328,7.288356304168701,103004645.0
2008-12-01,7.140236854553223,7.157670974731445,6.624669075012207,6.624917984008789,6.617387771606445,229304279.0
2008-12-02,6.718069076538086,6.918568134307861,6.539987087249756,6.852066993713379,6.844278335571289,234463545.0
2008-12-03,6.721057891845703,7.00773286819458,6.608728885650635,6.959662914276123,6.951752185821533,237077306.0
2008-12-04,6.887434005737305,7.060783863067627,6.694159030914307,6.832889080047607,6.825122356414795,196196647.0
2008-12-05,6.750198841094971,7.079463958740234,6.575851917266846,7.073237895965576,7.065197944641113,261825722.0
2008-12-08,7.222678184509277,7.707111835479736,7.023674011230469,7.524546146392822,7.515993118286133,326993073.0
2008-12-09,7.414459228515625,7.920312881469727,7.39752197265625,7.620686054229736,7.612023830413818,276629001.0
2008-12-10,7.7021307945251465,7.843101978302002,7.584321975708008,7.691669940948486,7.682927131652832,210265182.0
2008-12-11,7.5758538246154785,7.79279088973999,7.41719913482666,7.47747278213501,7.468973636627197,248094446.0
2008-12-12,7.365143775939941,7.882205963134766,7.3225531578063965,7.8645219802856445,7.8555827140808105,229741913.0
2008-12-15,7.820934772491455,7.932517051696777,7.599266052246094,7.7377471923828125,7.728951930999756,270526212.0
2008-12-16,7.8336381912231445,8.20673942565918,7.75269079208374,8.101633071899414,8.092424392700195,283442445.0
2008-12-17,7.936253070831299,8.023177146911621,7.781333923339844,7.851570129394531,7.842645645141602,232456049.0
2008-12-18,7.88793420791626,7.9788432121276855,7.698893070220947,7.728033065795898,7.7192487716674805,191254191.0
2008-12-19,7.7457170486450195,7.915081977844238,7.696153163909912,7.72529411315918,7.716513156890869,225345496.0
2008-12-22,7.68519401550293,7.708605766296387,7.238617897033691,7.400012969970703,7.3916015625,157291365.0
2008-12-23,7.48270320892334,7.554433822631836,7.389053821563721,7.422677993774414,7.414240837097168,151674390.0
2008-12-24,7.508854866027832,7.629900932312012,7.431643962860107,7.545467853546143,7.536890983581543,77148090.0
2008-12-26,7.573362827301025,7.603002071380615,7.429901123046875,7.480959892272949,7.472456455230713,78657728.0
2008-12-29,7.47747278213501,7.506363868713379,7.262279033660889,7.407733917236328,7.399313926696777,148631025.0
2008-12-30,7.491918087005615,7.64160680770874,7.439864158630371,7.549452781677246,7.540871620178223,154316255.0
2008-12-31,7.576601028442383,7.745965957641602,7.536999225616455,7.662528991699219,7.6538190841674805,115904817.0
