Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,STD20,BB_upper,BB_lower,Log_Ret,Vol20
2009-04-30,9.85705280303955,10.05605697631836,9.83314323425293,9.86228370666504,9.851073265075684,174881049.0,9.696604537963868,9.447924375534058,0.2540663626199717,9.956057100774,8.939791650294115,0.011429538329096295,0.275988747433247
2009-05-01,9.838871002197266,9.902632713317873,9.752196311950684,9.805497169494627,9.794351577758787,97471985.0,9.717526245117188,9.486766338348389,0.24584383048121805,9.978453999310824,8.995078677385953,-0.005774590974725909,0.27032061828135767
2009-05-04,9.917078018188477,10.022433280944824,9.832894325256348,10.01197338104248,10.000593185424805,128600225.0,9.79737720489502,9.526866054534912,0.26312055319058214,10.053107160916076,9.000624948153748,0.020838550787045648,0.2710788834798039
2009-05-05,9.917078018188477,10.022433280944824,9.832894325256348,10.01197338104248,10.000593185424805,128600225.0,9.888386344909668,9.568883562088013,0.270403044179516,10.109689650447045,9.028077473728981,0.0,0.26977595692441253
2009-05-06,10.131773948669434,10.168885231018066,9.987564086914062,10.049083709716797,10.0376615524292,105710750.0,9.948162269592284,9.612756586074829,0.2737188228216938,10.160194231718217,9.06531894043144,0.0036997423253637427,0.2692978843180587
2009-05-07,10.064775466918944,10.086941719055176,9.77585792541504,9.87822437286377,9.866995811462402,120441759.0,9.95135040283203,9.655857563018799,0.24071856836966835,10.137294699758135,9.174420426279463,-0.017148680923504245,0.2693597092559418
2009-05-08,10.03364086151123,10.214962005615234,9.83812427520752,10.145222663879396,10.13369083404541,155183494.0,10.019295501708985,9.69923243522644,0.2470701686094078,10.193372772445256,9.205092098007624,0.026670144914284745,0.26716240906425337
2009-05-11,10.03239631652832,10.261536598205566,9.992545127868652,10.161413192749023,10.149863243103027,102755715.0,10.049183464050293,9.736430549621582,0.2581682360080412,10.252767021637665,9.2200940776055,0.001594605075371812,0.2644064367950975
2009-05-12,10.211973190307615,10.23638153076172,9.840864181518556,9.937999725341797,9.926703453063965,152200354.0,10.034388732910156,9.77391505241394,0.22693122050572426,10.227777493425389,9.320052611402492,-0.02223176070924621,0.261098926875348
2009-05-13,9.815459251403809,9.8727445602417,9.672494888305664,9.702134132385254,9.691105842590332,114138220.0,9.964998817443847,9.786418199539185,0.21483166639476267,10.21608153232871,9.35675486674966,-0.02401989058510943,0.26235210252335106
2009-05-14,9.683703422546388,9.768634796142578,9.581336975097656,9.651324272155762,9.64035415649414,117920344.0,9.919618797302245,9.784873962402344,0.21572928631645494,10.216332535035253,9.353415389769435,-0.005250738746958018,0.2489262898544412
2009-05-15,9.74098777770996,9.815957069396973,9.690925598144531,9.713590621948242,9.702549934387209,120799094.0,9.833292388916016,9.782084369659424,0.21630011636666693,10.214684602392758,9.34948413692609,0.006430863726845616,0.24785536628951818
2009-05-18,9.83139991760254,9.895659446716309,9.599020957946776,9.883953094482422,9.872718811035156,134570520.0,9.777800369262696,9.803927516937256,0.20229508332039906,10.208517683578053,9.399337350296458,0.017386542576641316,0.22177073869134026
2009-05-19,9.865522384643556,10.003503799438477,9.788311004638672,9.934762001037598,9.923469543457031,113925426.0,9.777152824401856,9.825608777999879,0.19106028313982215,10.207729344279523,9.443488211720235,0.005127377594772732,0.22166125850873675
2009-05-20,10.0147123336792,10.103878021240234,9.83812427520752,9.892420768737791,9.881175994873049,91702440.0,9.815210151672364,9.842196607589722,0.18098294231079012,10.204162492211303,9.480230722968141,-0.004271035089175414,0.22227781227841245
2009-05-21,9.870503425598145,10.033391952514648,9.809232711791992,9.875484466552734,9.864259719848633,109199779.0,9.860042190551757,9.856903982162475,0.17030558897648507,10.197515160115445,9.516292804209504,-0.0017135155321122049,0.2225978156108825
2009-05-22,9.87946891784668,9.929034233093262,9.76340389251709,9.800764083862305,9.789624214172363,69001669.0,9.87747688293457,9.86189775466919,0.16692072228786936,10.19573919924493,9.52805631009345,-0.007595019109610787,0.22093480391133039
2009-05-26,9.76215934753418,10.087190628051758,9.713590621948242,10.071249961853027,10.059802055358888,124645457.0,9.91493625640869,9.884824323654176,0.16232092292764355,10.209466169509463,9.560182477798888,0.02722447594330735,0.23699455801010305
2009-05-27,10.103131294250488,10.258049964904783,10.082457542419434,10.1011381149292,10.089656829833984,121826932.0,9.948211479187012,9.912034845352172,0.14957496915765073,10.211184783667473,9.612884907036872,0.002963275823672489,0.2350307598519043
2009-05-28,10.178847312927246,10.252073287963867,10.07747745513916,10.221687316894531,10.210068702697754,107152133.0,10.01406478881836,9.935609006881714,0.15954893545528848,10.254706877792291,9.616511135971137,0.0118635685033478,0.22878898213088464
2009-05-29,10.264277458190918,10.391798973083496,10.229159355163574,10.391798973083496,10.379986763000488,106325044.0,10.117327690124512,9.962084770202637,0.188117370701911,10.338319511606459,9.585850028798815,0.016505264141110604,0.2321421538016204
2009-06-01,10.429159164428713,10.699893951416016,10.42417812347412,10.624177932739258,10.612101554870604,133394127.0,10.282010459899903,10.003018808364867,0.23538440314259426,10.473787614650057,9.532250002079678,0.022115405991192646,0.2397585588728927
2009-06-02,10.429159164428713,10.699893951416016,10.42417812347412,10.624177932739258,10.612101554870604,133394127.0,10.39259605407715,10.033629035949707,0.2733543372696936,10.580337710489093,9.48692036141032,0.0,0.23163125708356683
