Date,Close,MA5,MA20,BB_upper,BB_lower
2009-06-01,10.624177932739258,10.282010459899903,10.003018808364867,10.473787614650057,9.532250002079678
2009-06-02,10.624177932739258,10.39259605407715,10.033629035949707,10.580337710489093,9.48692036141032
2009-06-03,10.75095272064209,10.522558975219727,10.070578002929688,10.704115948188376,9.437040057671
2009-06-04,10.965896606445312,10.671400833129884,10.116418647766114,10.86553955869718,9.367297736835049
2009-06-05,11.066519737243652,10.806344985961914,10.175833415985107,11.026958793001011,9.324708038969202
2009-06-08,10.928288459777832,10.867167091369629,10.21498670578003,11.129841932509379,9.30013147905068
2009-06-09,10.849831581115724,10.912297821044922,10.249407625198364,11.206598945069159,9.29221630532757
2009-06-10,10.774614334106444,10.917030143737794,10.291238355636597,11.264122652893176,9.318354058380018
2009-06-11,10.68494987487793,10.860840797424316,10.34037914276123,11.286903193738912,9.39385509178355
2009-06-12,10.581338882446287,10.763804626464843,10.386879873275756,11.280786800410493,9.49297294614102
2009-06-15,10.380341529846191,10.654215240478516,10.420217418670655,11.25625784436473,9.584176992976579
2009-06-16,10.361164093017578,10.556481742858887,10.444077968597412,11.242048871858328,9.646107065336496
2009-06-17,10.340242385864258,10.46960735321045,10.464351987838745,11.227690469420061,9.701013506257429
2009-06-18,10.31284523010254,10.395186424255371,10.485373210906982,11.204256543776768,9.766489878037195
2009-06-19,10.463031768798828,10.371525001525878,10.514750576019287,11.174262706348973,9.8552384456896
2009-06-22,10.145721435546877,10.324600982666016,10.531998443603516,11.127861056620295,9.936135830586737
2009-06-23,10.104126930236816,10.273193550109863,10.533642292022705,11.124311676494067,9.942972907551344
2009-06-24,10.194040298461914,10.243953132629395,10.53828740119934,11.115953693204066,9.960621109194616
2009-06-25,10.355435371398926,10.252471160888671,10.54497480392456,11.110170990204194,9.979778617644927
2009-06-26,10.593294143676758,10.278523635864257,10.555049562454224,11.115916160896795,9.994182964011653
2009-06-29,10.593294143676758,10.368038177490234,10.553505373001098,11.113740304346651,9.993270441655545
2009-06-30,10.500391960144045,10.44729118347168,10.547316074371338,11.106998385104031,9.987633763638645
2009-07-01,10.43563461303711,10.49561004638672,10.531550168991089,11.084807311480876,9.978293026501301
2009-07-02,10.174115180969238,10.45934600830078,10.491961097717285,11.027380463860833,9.956541731573736
2009-07-06,10.20201015472412,10.381089210510254,10.448735618591309,10.925188762467961,9.972282474714657
2009-07-07,9.878722190856934,10.23817481994629,10.396257305145264,10.88143790193629,9.911076708354239
2009-07-08,10.024675369262695,10.14303150177002,10.354999494552612,10.817589543184054,9.892409445921169
2009-07-09,10.22143840789795,10.100192260742187,10.327340698242187,10.748595002538485,9.90608639394589
2009-07-10,10.32131290435791,10.129631805419923,10.309158849716187,10.695355572422258,9.922962127010116
2009-07-13,10.567889213562012,10.2028076171875,10.308486366271973,10.692729423194214,9.924243309349732
2009-07-14,10.577603340148926,10.342583847045898,10.318349456787109,10.720087292818917,9.916611620755301
2009-07-15,10.913344383239746,10.520317649841308,10.345958471298218,10.827962803677972,9.863954138918464
2009-07-16,11.023680686950684,10.680766105651855,10.380130386352539,10.949428970566416,9.810831802138662
2009-07-17,10.716082572937012,10.759720039367675,10.400292253494262,10.98782693012,9.812757576868524
2009-07-20,10.714091300964355,10.788960456848145,10.412845230102539,11.016530017685744,9.809160442519334
2009-07-21,10.657552719116213,10.804950332641601,10.438436794281007,11.037821716474557,9.839051872087456
2009-07-22,10.652321815490724,10.752745819091796,10.465846538543701,11.050825834446565,9.880867242640837
2009-07-23,10.892671585083008,10.726543998718261,10.500778102874756,11.100664125994742,9.90089207975477
2009-07-24,11.126296043395996,10.808586692810058,10.539321136474609,11.19623373484742,9.882408538101798
2009-07-27,11.126296043395996,10.891027641296386,10.565971231460571,11.273406803921981,9.85853565899916
2009-07-28,10.95518684387207,10.950554466247558,10.584065866470336,11.312640987578323,9.85549074536235
2009-07-29,10.865274429321287,10.993144989013672,10.6023099899292,11.340276339342926,9.864343640515473
2009-07-30,11.09939670562744,11.034490013122559,10.635498094558717,11.401088145228531,9.869908043888902
2009-07-31,11.034889221191406,11.01620864868164,10.678536796569825,11.431593875369156,9.925479717770493
2009-08-03,11.263032913208008,11.043556022644044,10.73158793449402,11.492746426038916,9.970429442949122
2009-08-04,11.300890922546388,11.112696838378906,10.802696371078492,11.49057157463273,10.114821167524253
2009-08-05,11.236383438110352,11.186918640136719,10.863281774520875,11.47145840659354,10.25510514244821
2009-08-06,11.21695613861084,11.210430526733399,10.913057661056518,11.4599136020549,10.366201720058136
2009-08-07,11.38482666015625,11.280418014526367,10.966233348846435,11.476412946112765,10.456053751580106
2009-08-10,11.372623443603516,11.302336120605469,11.00647006034851,11.511276495773041,10.50166362492398
2009-08-11,11.306121826171877,11.303382301330567,11.042895984649657,11.521879087254824,10.563912882044491
2009-08-12,11.4216890335083,11.340443420410157,11.068313217163086,11.571680343209266,10.564946091116905
2009-08-13,11.513842582702637,11.399820709228516,11.092821311950683,11.633393936338155,10.55224868756321
2009-08-14,11.457056045532228,11.414266586303711,11.129869985580445,11.663244920350706,10.596495050810184
2009-08-17,11.080717086791992,11.355885314941407,11.148201274871827,11.645381803237242,10.651020746506411
2009-08-18,11.09043025970459,11.31274700164795,11.169845151901246,11.611701905577254,10.727988398225238
2009-08-19,11.0578031539917,11.239969825744629,11.190119218826293,11.56396969721957,10.816268740433017
2009-08-20,11.467267990112305,11.230654907226562,11.218849039077758,11.584681370847356,10.85301670730816
2009-08-21,11.467267990112305,11.232697296142579,11.235897636413574,11.615104835961864,10.856690436865284
2009-08-24,11.674490928649902,11.35145206451416,11.26330738067627,11.685922462752208,10.840692298600333
2009-08-25,11.74024486541748,11.481414985656738,11.30256028175354,11.749793167132735,10.855327396374344
2009-08-26,11.656309127807615,11.601116180419922,11.342112016677856,11.76580865344042,10.918415379915292
2009-08-27,11.607990264892578,11.629260635375976,11.367541694641114,11.790951820628893,10.944131568653335
2009-08-28,11.575363159179688,11.650879669189454,11.394565391540528,11.797054522978279,10.992076260102777
2009-08-31,11.498649597167969,11.615711402893066,11.406346225738526,11.806410719832055,11.006281731644997
2009-09-01,11.351451873779297,11.53795280456543,11.408874273300171,11.806766045342236,11.010982501258106
2009-09-02,11.282958984375,11.463282775878906,11.411203050613404,11.805371850525404,11.017034250701403
2009-09-03,11.395288467407228,11.420742416381836,11.420119667053223,11.803713268771364,11.036526065335082
2009-09-04,11.489435195922852,11.403556823730469,11.425350093841553,11.80976931196419,11.040930875718916
2009-09-08,11.422684669494627,11.3883638381958,11.427853155136109,11.811477928228756,11.044228382043462
2009-09-09,11.555935859680176,11.429260635375977,11.440343856811523,11.823547568255028,11.057140145368018
2009-09-10,11.729535102844238,11.518575859069824,11.45573616027832,11.859940190424005,11.051532130132635
2009-09-11,11.75942325592041,11.591402816772462,11.468015193939209,11.893986101721032,11.042044286157386
2009-09-14,11.83364486694336,11.660244750976563,11.486844635009765,11.94299956382463,11.0306897061949
2009-09-15,11.893918991088867,11.75449161529541,11.52750473022461,11.976145330667693,11.078864129781527
2009-09-16,12.161664962768556,11.875637435913086,11.581066465377807,12.06443627325526,11.097696657500354
2009-09-17,12.247095108032228,11.979149436950683,11.640531063079834,12.1450139468835,11.136048179276168
2009-09-18,12.247095108032228,12.076683807373048,11.67952241897583,12.244534293415423,11.114510544536238
2009-09-21,12.378602027893066,12.18567523956299,11.725089120864869,12.360618963194554,11.089559278535184
2009-09-22,12.429909706115724,12.292873382568361,11.76286005973816,12.471334382150035,11.054385737326283
2009-09-23,12.414965629577637,12.343533515930178,11.796596097946168,12.562468587392049,11.030723608500287
2009-09-24,12.372873306274414,12.368689155578613,11.832424306869507,12.636742253780197,11.028106359958818
2009-09-25,12.266023635864258,12.372474861145019,11.865325975418092,12.684682886496073,11.04596906434011
2009-09-28,12.416708946228027,12.380096244812012,11.907393264770509,12.7501261513088,11.064660378232217
2009-09-29,12.416708946228027,12.377456092834473,11.953296232223511,12.802274979698634,11.104317484748389
2009-09-30,12.34995937347412,12.36445484161377,12.003221607208252,12.820007025707195,11.186436188709308
2009-10-01,12.134516716003418,12.31678352355957,12.045799493789673,12.790056116994107,11.301542870585239
2009-10-02,12.069260597229004,12.27743091583252,12.079498100280762,12.757852771054567,11.401143429506957
2009-10-05,12.167393684387209,12.227567863464355,12.11339602470398,12.732793703092145,11.493998346315813
2009-10-06,12.421939849853516,12.228614044189452,12.163358783721923,12.704419266577805,11.622298300866042
2009-10-07,12.89018440246582,12.336659049987793,12.230071210861206,12.78464027669974,11.675502145022673
2009-10-08,12.80649757385254,12.471055221557616,12.283919334411623,12.842976073845103,11.724862594978143
2009-10-09,12.858055114746094,12.628814125061036,12.338850927352906,12.8968119220092,11.780889932696613
2009-10-12,13.052078247070312,12.805751037597656,12.399772596359254,12.990579946013515,11.808965246704993
2009-10-13,13.103633880615234,12.94208984375,12.460258340835573,13.079997780606906,11.84051890106424
2009-10-14,13.333024978637695,13.030657958984374,12.51882634162903,13.233827262796563,11.803825420461497
2009-10-15,13.333024978637695,13.135963439941406,12.573122835159303,13.362318879116039,11.783926791202568
2009-10-16,13.694917678833008,13.30333595275879,12.645513963699342,13.563837890340391,11.727190037058293
2009-10-19,13.75070858001709,13.443062019348144,12.714119291305543,13.746423183892626,11.681815398718461
2009-10-20,13.741494178771973,13.570634078979491,12.779698514938355,13.898960977100671,11.660436052776038
2009-10-21,13.726051330566406,13.649239349365235,12.845252799987794,14.02643521109283,11.664070388882758
2009-10-22,13.800521850585938,13.742738723754883,12.916635227203368,14.149061078423514,11.684209375983222
2009-10-23,13.790559768676758,13.761867141723632,12.992862033843995,14.244293817167375,11.741430250520615
2009-10-26,13.803510665893556,13.772427558898926,13.06220211982727,14.332753184545812,11.79165105510873
2009-10-27,13.6560640335083,13.755341529846191,13.124169874191285,14.38300271055093,11.86533703783164
2009-10-28,13.457059860229492,13.701543235778809,13.179524898529053,14.391505946757388,11.967543850300718
2009-10-29,13.72480583190918,13.686400032043457,13.25903935432434,14.38818472393718,12.1298939847115
2009-10-30,13.352950096130373,13.598878097534179,13.32322382926941,14.303766838044357,12.342680820494461
2009-11-02,13.299899101257324,13.498155784606933,13.379849100112915,14.196443969121017,12.563254231104814
2009-11-03,13.38209056854248,13.44336109161377,13.427856636047363,14.10899338369754,12.746719888397186
2009-11-04,13.457806587219238,13.443510437011719,13.456237745285033,14.08860095692628,12.823874533643787
2009-11-05,13.665029525756836,13.43155517578125,13.499164342880249,14.058115091284751,12.940213594475747
2009-11-06,13.726051330566406,13.506175422668457,13.542564153671265,14.020896564442571,13.064231742899958
2009-11-09,14.010235786437988,13.64824275970459,13.59047203063965,14.053652350233614,13.127291711045684
2009-11-10,14.1160888671875,13.795042419433594,13.641094779968261,14.101541807547846,13.180647752388676
2009-11-11,14.1160888671875,13.926698875427245,13.680247974395751,14.163026639484139,13.197469309307364
2009-11-12,14.143238067626951,14.02234058380127,13.720758628845214,14.216653597059262,13.224863660631167
2009-11-13,14.247845649719238,14.126699447631836,13.748405027389527,14.297077616645096,13.199732438133958
2009-11-16,14.353200912475586,14.195292472839355,13.778529644012451,14.390269278029667,13.166790009995236
2009-11-17,14.38333797454834,14.248742294311523,13.81062183380127,14.478910122092907,13.142333545509631
2009-11-18,14.36241626739502,14.298007774353028,13.8424400806427,14.55303224031004,13.131847920975359
2009-11-19,14.271258354187012,14.323611831665039,13.865976905822754,14.601470884256239,13.130482927389268
2009-11-20,14.195791244506836,14.313200950622559,13.886238479614258,14.635188374566518,13.137288584661999
2009-11-23,14.50438404083252,14.343437576293946,13.921282148361206,14.717998714057883,13.124565582664529
2009-11-24,14.522814750671388,14.371332931518555,13.964619684219361,14.794208687302651,13.13503068113607
2009-11-25,14.588817596435549,14.41661319732666,14.021207571029663,14.85937567019628,13.183039471863045
2009-11-27,14.439875602722168,14.45033664703369,14.056961059570312,14.90286264183112,13.211059477309504
2009-11-30,14.520572662353516,14.515292930603028,14.11534218788147,14.916656532058422,13.314027843704519
2009-12-01,14.69168186187744,14.552752494812012,14.184931325912476,14.927666562586028,13.442196089238925
2009-12-02,14.632902145385742,14.574769973754883,14.247471904754638,14.912106722475151,13.582837087034125
2009-12-03,14.588817596435549,14.574769973754883,14.304022455215454,14.871055103818357,13.736989806612552
2009-12-04,14.570635795593262,14.600922012329102,14.349302768707275,14.841133546266441,13.85747199114811
2009-12-07,14.601519584655762,14.61711139678955,14.393076181411743,14.799825017463586,13.9863273453599
2009-12-08,14.621444702148438,14.60306396484375,14.423636627197265,14.799981519563401,14.047291734831129
2009-12-09,14.621444702148438,14.600772476196289,14.448904418945313,14.805656346430322,14.092152491460304
2009-12-10,14.732279777526855,14.629464912414551,14.479713964462281,14.821564207094125,14.137863721830437
2009-12-11,14.707621574401855,14.65686206817627,14.507933139801025,14.825122094683273,14.190744184918778
2009-12-14,14.837635040283203,14.704085159301759,14.537422609329223,14.862370288241598,14.212474930416848
2009-12-15,14.773126602172852,14.734421539306641,14.558418893814087,14.887487461633677,14.229350325994497
2009-12-16,14.888195037841797,14.787771606445313,14.583661746978759,14.933011225208903,14.234312268748615
2009-12-17,14.793051719665527,14.799925994873046,14.605193519592286,14.950183612204068,14.260203426980503
2009-12-18,14.854820251464844,14.829365730285645,14.634371614456176,14.958525530195942,14.31021769871641
2009-12-21,14.911109924316406,14.844060707092286,14.670137548446656,14.944577523948892,14.39569757294442
2009-12-22,14.971881866455078,14.883811759948731,14.693512439727783,14.987452953955374,14.399571925500192
2009-12-23,15.234895706176758,14.953151893615722,14.729116487503052,15.098756440011009,14.359476534995096
2009-12-24,15.404260635375977,15.075393676757812,14.769888639450073,15.24047584774746,14.299301431152687
2009-12-28,15.513601303100586,15.207149887084961,14.823574924468994,15.373877061690179,14.27327278724781
2009-12-29,15.42717456817627,15.310362815856934,14.868905019760131,15.461824630686095,14.275985408834167
2009-12-30,15.510113716125488,15.418009185791016,14.909826612472534,15.561323499155742,14.258329725789325
2009-12-31,15.441620826721191,15.459354209899903,14.950262546539307,15.629200656889825,14.271324436188788
